dt,alpha,beta,xTrue,xEuler,xMilstein,ErrorEuler,ErrorMilstein
0.002300,1.000000,2.500000,7.617612,5.561298,7.626241,2.056314,0.008629
0.002400,1.000000,2.500000,1.649233,1.278764,1.696518,0.370469,0.047285
0.002500,1.000000,2.500000,0.087849,0.080556,0.086860,0.007293,0.000989
0.002600,1.000000,2.500000,0.973762,1.011874,0.953173,0.038112,0.020589
0.002700,1.000000,2.500000,0.005327,0.004784,0.005503,0.000543,0.000176
0.002800,1.000000,2.500000,2.862680,4.014074,2.904203,1.151394,0.041523
0.002900,1.000000,2.500000,0.009905,0.006841,0.009953,0.003064,0.000048
0.003000,1.000000,2.500000,0.107994,0.106106,0.105931,0.001888,0.002063
0.003100,1.000000,2.500000,1.291208,1.038570,1.331842,0.252638,0.040635
0.003200,1.000000,2.500000,0.009682,0.008125,0.009903,0.001557,0.000221
0.003300,1.000000,2.500000,0.000304,0.000139,0.000322,0.000165,0.000018
0.003400,1.000000,2.500000,3.757701,5.891117,3.793516,2.133415,0.035815
0.003500,1.000000,2.500000,0.004943,0.006604,0.004917,0.001661,0.000025
0.003600,1.000000,2.500000,0.012679,0.011046,0.013402,0.001632,0.000723
0.003700,1.000000,2.500000,0.053490,0.023476,0.060977,0.030014,0.007488
0.003800,1.000000,2.500000,0.687194,0.361600,0.739858,0.325594,0.052664
0.003900,1.000000,2.500000,0.068254,0.078831,0.066013,0.010577,0.002241
0.004000,1.000000,2.500000,3.870195,4.472146,4.014334,0.601951,0.144140
0.004100,1.000000,2.500000,0.000821,0.000567,0.000846,0.000254,0.000024
0.004200,1.000000,2.500000,0.068744,0.090776,0.070847,0.022032,0.002103
0.004300,1.000000,2.500000,0.040790,0.029679,0.044382,0.011110,0.003592
0.004400,1.000000,2.500000,0.041283,0.013884,0.042301,0.027399,0.001018
0.004500,1.000000,2.500000,0.002286,0.001952,0.002391,0.000333,0.000106
0.004600,1.000000,2.500000,0.033957,0.022407,0.036108,0.011550,0.002151
0.004700,1.000000,2.500000,0.220685,0.204080,0.225631,0.016605,0.004947
0.004800,1.000000,2.500000,1.392442,1.862386,1.419751,0.469944,0.027309
0.004900,1.000000,2.500000,0.605376,0.427515,0.616677,0.177861,0.011301
0.005000,1.000000,2.500000,0.040089,0.053784,0.043880,0.013695,0.003791
0.005100,1.000000,2.500000,0.005532,0.002113,0.006385,0.003419,0.000854
0.005200,1.000000,2.500000,0.001110,0.000251,0.001242,0.000859,0.000132
0.005300,1.000000,2.500000,0.025492,0.026700,0.025805,0.001208,0.000313
0.005400,1.000000,2.500000,1.110589,0.697606,1.231956,0.412983,0.121367
0.005500,1.000000,2.500000,13.357984,12.520082,13.848473,0.837902,0.490489
0.005600,1.000000,2.500000,1.065249,0.715805,1.095559,0.349444,0.030310
0.005700,1.000000,2.500000,0.271306,0.303874,0.290340,0.032568,0.019034
0.005800,1.000000,2.500000,0.002038,0.001129,0.002072,0.000909,0.000034
0.005900,1.000000,2.500000,0.185118,0.185449,0.198605,0.000331,0.013487
0.006000,1.000000,2.500000,3.544161,2.523955,3.610005,1.020206,0.065843
0.006100,1.000000,2.500000,0.115597,0.091659,0.125521,0.023938,0.009925
0.006200,1.000000,2.500000,0.027921,0.050041,0.027483,0.022120,0.000438
0.006300,1.000000,2.500000,0.888171,1.547434,0.844661,0.659262,0.043510
0.006400,1.000000,2.500000,0.018485,0.004925,0.020414,0.013559,0.001929
0.006500,1.000000,2.500000,4.772740,5.437247,4.664708,0.664507,0.108032
0.006600,1.000000,2.500000,0.887962,1.044871,0.902218,0.156909,0.014257
0.006700,1.000000,2.500000,0.040644,0.057949,0.043093,0.017305,0.002449
0.006800,1.000000,2.500000,0.505885,0.180185,0.541692,0.325699,0.035807
0.006900,1.000000,2.500000,0.194533,0.107072,0.215113,0.087460,0.020581
0.007000,1.000000,2.500000,0.119012,0.046071,0.139743,0.072942,0.020731
0.007100,1.000000,2.500000,4.399292,5.186899,4.586596,0.787607,0.187304
0.007200,1.000000,2.500000,0.256109,0.133192,0.276963,0.122917,0.020853
0.007300,1.000000,2.500000,0.003334,0.001898,0.003560,0.001436,0.000226
0.007400,1.000000,2.500000,0.028818,0.039289,0.029033,0.010472,0.000216
0.007500,1.000000,2.500000,0.433326,0.648817,0.435258,0.215491,0.001932
0.007600,1.000000,2.500000,0.013384,0.004029,0.014081,0.009355,0.000697
0.007700,1.000000,2.500000,0.106270,0.118535,0.114735,0.012264,0.008465
0.007800,1.000000,2.500000,2.529320,2.223328,2.734528,0.305993,0.205208
0.007900,1.000000,2.500000,0.033406,0.032671,0.037398,0.000735,0.003992
0.008000,1.000000,2.500000,0.052681,0.076796,0.056534,0.024116,0.003854
0.008100,1.000000,2.500000,0.409239,0.820361,0.403964,0.411122,0.005275
0.008200,1.000000,2.500000,0.001521,0.000926,0.001616,0.000595,0.000094
0.008300,1.000000,2.500000,0.004417,0.003939,0.004404,0.000477,0.000013
0.008400,1.000000,2.500000,0.040197,0.026823,0.039781,0.013374,0.000416
0.008500,1.000000,2.500000,2.938244,1.785529,3.297292,1.152715,0.359049
0.008600,1.000000,2.500000,0.053332,0.052717,0.053746,0.000614,0.000414
0.008700,1.000000,2.500000,0.465713,0.523701,0.458238,0.057989,0.007475
0.008800,1.000000,2.500000,0.034322,0.091242,0.033425,0.056919,0.000897
0.008900,1.000000,2.500000,1.496618,0.817186,1.644685,0.679432,0.148066
0.009000,1.000000,2.500000,0.184204,0.280216,0.166287,0.096012,0.017917
0.009100,1.000000,2.500000,0.165529,0.101570,0.172634,0.063958,0.007105
0.009200,1.000000,2.500000,0.003908,0.003184,0.004320,0.000724,0.000412
0.009300,1.000000,2.500000,0.532728,0.383990,0.557232,0.148738,0.024504
0.009400,1.000000,2.500000,0.004567,0.003357,0.004591,0.001211,0.000024
0.009500,1.000000,2.500000,1.492717,1.204174,1.581471,0.288543,0.088754
0.009600,1.000000,2.500000,0.111077,0.105961,0.116858,0.005116,0.005781
0.009700,1.000000,2.500000,3.625978,2.474026,3.641317,1.151952,0.015339
0.009800,1.000000,2.500000,0.018373,0.008530,0.019731,0.009843,0.001357
0.009900,1.000000,2.500000,0.024284,0.029878,0.023127,0.005594,0.001157
0.010000,1.000000,2.500000,0.006357,0.005260,0.007001,0.001097,0.000644
0.000100,1.000000,2.750000,0.014901,0.015125,0.014907,0.000223,0.000006
0.000200,1.000000,2.750000,0.027030,0.025439,0.027145,0.001591,0.000115
0.000300,1.000000,2.750000,0.190507,0.192186,0.190783,0.001680,0.000277
0.000400,1.000000,2.750000,27.179316,30.488971,27.240170,3.309656,0.060854
0.000500,1.000000,2.750000,53.116440,49.985939,53.448377,3.130501,0.331937
0.000600,1.000000,2.750000,0.009657,0.006741,0.009851,0.002916,0.000193
0.000700,1.000000,2.750000,0.594937,0.596143,0.598481,0.001205,0.003544
0.000800,1.000000,2.750000,0.009596,0.008263,0.009665,0.001333,0.000070
0.000900,1.000000,2.750000,0.002466,0.002478,0.002499,0.000012,0.000033
0.001000,1.000000,2.750000,0.000196,0.000163,0.000198,0.000033,0.000002
0.001100,1.000000,2.750000,13.344473,11.534957,13.248729,1.809516,0.095744
0.001200,1.000000,2.750000,0.096261,0.069599,0.097626,0.026662,0.001366
0.001300,1.000000,2.750000,0.341055,0.384905,0.344243,0.043850,0.003188
0.001400,1.000000,2.750000,0.002292,0.002280,0.002306,0.000012,0.000014
0.001500,1.000000,2.750000,0.003174,0.002740,0.003233,0.000434,0.000059
0.001600,1.000000,2.750000,0.027380,0.022939,0.028051,0.004441,0.000671
0.001700,1.000000,2.750000,0.024566,0.020411,0.025401,0.004155,0.000835
0.001800,1.000000,2.750000,1.320901,0.982324,1.370577,0.338577,0.049676
0.001900,1.000000,2.750000,0.125381,0.149645,0.128182,0.024264,0.002801
0.002000,1.000000,2.750000,0.042744,0.032177,0.042346,0.010567,0.000398
0.002100,1.000000,2.750000,0.081243,0.073634,0.082081,0.007608,0.000838
0.002200,1.000000,2.750000,808.550196,794.341968,806.099020,14.208228,2.451176
0.002300,1.000000,2.750000,0.077798,0.064405,0.079242,0.013393,0.001445
0.002400,1.000000,2.750000,0.034257,0.030077,0.034280,0.004180,0.000022
0.002500,1.000000,2.750000,0.483631,0.495083,0.489049,0.011452,0.005418
0.002600,1.000000,2.750000,0.070918,0.064251,0.073675,0.006666,0.002757
0.002700,1.000000,2.750000,0.008510,0.011073,0.008307,0.002563,0.000204
0.002800,1.000000,2.750000,0.002607,0.002222,0.002727,0.000384,0.000120
0.002900,1.000000,2.750000,0.002453,0.002355,0.002440,0.000098,0.000013
0.003000,1.000000,2.750000,8.282476,9.894164,8.509214,1.611688,0.226738
0.003100,1.000000,2.750000,1.671558,1.676656,1.677416,0.005099,0.005858
0.003200,1.000000,2.750000,0.509015,0.558009,0.492498,0.048994,0.016517
0.003300,1.000000,2.750000,0.353882,0.343462,0.361565,0.010420,0.007683
0.003400,1.000000,2.750000,0.012229,0.010333,0.012675,0.001896,0.000446
0.003500,1.000000,2.750000,0.015264,0.010835,0.016564,0.004429,0.001300
0.003600,1.000000,2.750000,0.739348,0.445692,0.764951,0.293656,0.025603
0.003700,1.000000,2.750000,52.706519,40.911698,51.936288,11.794821,0.770231
0.003800,1.000000,2.750000,0.045028,0.077468,0.044577,0.032440,0.000452
0.003900,1.000000,2.750000,0.020359,0.015805,0.021390,0.004554,0.001032
0.004000,1.000000,2.750000,0.278262,0.287464,0.285480,0.009202,0.007218
0.004100,1.000000,2.750000,0.159866,0.107516,0.166321,0.052350,0.006454
0.004200,1.000000,2.750000,0.023521,0.008703,0.024007,0.014818,0.000486
0.004300,1.000000,2.750000,0.000742,0.000573,0.000834,0.000170,0.000092
0.004400,1.000000,2.750000,1.003050,0.714036,0.979367,0.289014,0.023683
0.004500,1.000000,2.750000,0.019005,0.021971,0.018327,0.002965,0.000678
0.004600,1.000000,2.750000,3.659578,3.555093,3.634552,0.104485,0.025026
0.004700,1.000000,2.750000,1.420295,2.460954,1.439438,1.040659,0.019143
0.004800,1.000000,2.750000,0.006952,0.006314,0.007270,0.000638,0.000318
0.004900,1.000000,2.750000,0.177329,0.242557,0.168720,0.065228,0.008609
0.005000,1.000000,2.750000,0.409120,0.514923,0.400661,0.105804,0.008459
0.005100,1.000000,2.750000,0.037324,0.014812,0.041553,0.022512,0.004229
0.005200,1.000000,2.750000,0.888740,0.442006,0.900245,0.446734,0.011504
0.005300,1.000000,2.750000,6.255841,6.132684,6.327293,0.123157,0.071453
0.005400,1.000000,2.750000,0.008448,0.009093,0.009314,0.000645,0.000867
0.005500,1.000000,2.750000,0.009654,0.008943,0.010280,0.000711,0.000626
0.005600,1.000000,2.750000,1.061867,0.738162,1.055944,0.323706,0.005923
0.005700,1.000000,2.750000,1.154659,1.184045,1.130006,0.029386,0.024653
0.005800,1.000000,2.750000,0.015178,0.020971,0.015027,0.005793,0.000151
0.005900,1.000000,2.750000,0.005371,0.004517,0.005500,0.000854,0.000130
0.006000,1.000000,2.750000,3.826619,5.101177,3.771625,1.274559,0.054993
0.006100,1.000000,2.750000,0.399407,0.777488,0.401683,0.378081,0.002276
0.006200,1.000000,2.750000,0.078546,0.082810,0.078271,0.004264,0.000275
0.006300,1.000000,2.750000,0.000088,0.000037,0.000102,0.000051,0.000013
0.006400,1.000000,2.750000,0.126670,0.027373,0.132834,0.099297,0.006164
0.006500,1.000000,2.750000,0.001566,0.000864,0.001717,0.000702,0.000151
0.006600,1.000000,2.750000,0.234394,0.240160,0.253728,0.005765,0.019334
0.006700,1.000000,2.750000,0.011077,0.007892,0.012465,0.003186,0.001388
0.006800,1.000000,2.750000,0.768354,0.658067,0.807660,0.110287,0.039305
0.006900,1.000000,2.750000,0.151739,0.024094,0.187143,0.127645,0.035404
0.007000,1.000000,2.750000,0.000003,0.000000,0.000004,0.000003,0.000001
0.007100,1.000000,2.750000,0.002650,0.000910,0.002640,0.001740,0.000010
0.007200,1.000000,2.750000,3.465185,7.201378,3.390441,3.736193,0.074744
0.007300,1.000000,2.750000,0.006801,0.004666,0.007292,0.002135,0.000492
0.007400,1.000000,2.750000,64.979532,12.226146,76.149448,52.753387,11.169915
0.007500,1.000000,2.750000,0.022702,0.020726,0.021464,0.001976,0.001238
0.007600,1.000000,2.750000,0.000849,0.002173,0.000807,0.001324,0.000042
0.007700,1.000000,2.750000,1.201624,0.880976,1.218017,0.320648,0.016393
0.007800,1.000000,2.750000,0.598028,0.645857,0.626950,0.047828,0.028922
0.007900,1.000000,2.750000,0.002333,0.003163,0.002432,0.000830,0.000098
0.008000,1.000000,2.750000,0.001755,0.000888,0.002047,0.000867,0.000292
0.008100,1.000000,2.750000,0.639349,0.441446,0.596119,0.197903,0.043229
0.008200,1.000000,2.750000,0.181751,0.186465,0.201906,0.004714,0.020155
0.008300,1.000000,2.750000,1.021232,1.563688,1.071722,0.542456,0.050490
0.008400,1.000000,2.750000,0.013812,0.002767,0.016810,0.011046,0.002997
0.008500,1.000000,2.750000,0.005694,0.002915,0.005726,0.002778,0.000032
0.008600,1.000000,2.750000,0.000929,0.000761,0.000962,0.000169,0.000032
0.008700,1.000000,2.750000,0.325921,0.320513,0.329936,0.005407,0.004015
0.008800,1.000000,2.750000,0.004982,0.001613,0.005610,0.003369,0.000628
0.008900,1.000000,2.750000,0.192687,0.237711,0.189071,0.045024,0.003615
0.009000,1.000000,2.750000,0.059775,0.014446,0.076397,0.045330,0.016621
0.009100,1.000000,2.750000,0.132348,0.015489,0.169795,0.116859,0.037447
0.009200,1.000000,2.750000,0.046800,0.054404,0.045730,0.007604,0.001070
0.009300,1.000000,2.750000,0.001075,0.001131,0.001061,0.000056,0.000014
0.009400,1.000000,2.750000,0.006741,0.008285,0.006634,0.001543,0.000108
0.009500,1.000000,2.750000,0.015437,0.014043,0.014119,0.001394,0.001318
0.009600,1.000000,2.750000,0.140710,0.183679,0.133251,0.042970,0.007458
0.009700,1.000000,2.750000,1.336511,2.093121,1.371373,0.756609,0.034862
0.009800,1.000000,2.750000,0.004760,0.008883,0.004652,0.004123,0.000108
0.009900,1.000000,2.750000,0.074004,0.033293,0.076814,0.040711,0.002810
0.010000,1.000000,2.750000,0.914373,0.334553,1.064006,0.579820,0.149633
0.000100,1.000000,3.000000,0.330736,0.307497,0.330733,0.023239,0.000003
0.000200,1.000000,3.000000,1.584682,1.645024,1.585855,0.060342,0.001174
0.000300,1.000000,3.000000,0.077227,0.066367,0.077946,0.010860,0.000719
0.000400,1.000000,3.000000,0.269206,0.268626,0.271047,0.000580,0.001840
0.000500,1.000000,3.000000,7.219307,7.720886,7.233045,0.501579,0.013738
0.000600,1.000000,3.000000,0.003978,0.004252,0.003977,0.000274,0.000001
0.000700,1.000000,3.000000,0.028792,0.032729,0.028438,0.003937,0.000354
0.000800,1.000000,3.000000,0.000270,0.000276,0.000275,0.000005,0.000005
0.000900,1.000000,3.000000,0.010138,0.009325,0.010338,0.000813,0.000200
0.001000,1.000000,3.000000,0.823809,0.608843,0.821536,0.214967,0.002273
0.001100,1.000000,3.000000,0.000174,0.000181,0.000176,0.000007,0.000002
0.001200,1.000000,3.000000,0.676066,0.743870,0.669306,0.067804,0.006760
0.001300,1.000000,3.000000,0.750611,0.465217,0.769319,0.285394,0.018707
0.001400,1.000000,3.000000,0.786588,0.789850,0.793977,0.003262,0.007388
0.001500,1.000000,3.000000,0.030834,0.034998,0.030483,0.004164,0.000350
0.001600,1.000000,3.000000,0.001524,0.001390,0.001528,0.000134,0.000004
0.001700,1.000000,3.000000,2.652304,2.674737,2.563682,0.022433,0.088622
0.001800,1.000000,3.000000,0.163994,0.132285,0.163301,0.031709,0.000693
0.001900,1.000000,3.000000,0.473380,0.545092,0.466593,0.071712,0.006787
0.002000,1.000000,3.000000,0.000023,0.000014,0.000024,0.000009,0.000001
0.002100,1.000000,3.000000,0.110704,0.070720,0.114485,0.039984,0.003781
0.002200,1.000000,3.000000,0.022209,0.013750,0.023050,0.008460,0.000840
0.002300,1.000000,3.000000,1.834110,1.501320,1.793624,0.332790,0.040486
0.002400,1.000000,3.000000,1.680912,1.456135,1.699105,0.224777,0.018194
0.002500,1.000000,3.000000,0.006523,0.010130,0.006447,0.003607,0.000077
0.002600,1.000000,3.000000,0.002134,0.002322,0.002176,0.000188,0.000042
0.002700,1.000000,3.000000,0.049593,0.070554,0.049385,0.020961,0.000208
0.002800,1.000000,3.000000,0.004746,0.003426,0.004775,0.001321,0.000028
0.002900,1.000000,3.000000,0.343035,0.441201,0.352088,0.098166,0.009053
0.003000,1.000000,3.000000,0.004105,0.002854,0.004316,0.001251,0.000211
0.003100,1.000000,3.000000,0.211080,0.134271,0.216180,0.076809,0.005100
0.003200,1.000000,3.000000,0.014570,0.013439,0.014837,0.001131,0.000267
0.003300,1.000000,3.000000,0.016306,0.009709,0.017003,0.006598,0.000696
0.003400,1.000000,3.000000,5.530381,8.294847,5.607879,2.764467,0.077498
0.003500,1.000000,3.000000,0.002349,0.001393,0.002418,0.000956,0.000069
0.003600,1.000000,3.000000,0.064154,0.070087,0.061490,0.005932,0.002665
0.003700,1.000000,3.000000,2.725438,1.028835,2.721793,1.696604,0.003645
0.003800,1.000000,3.000000,0.153315,0.155002,0.155355,0.001687,0.002040
0.003900,1.000000,3.000000,0.000082,0.000041,0.000092,0.000041,0.000011
0.004000,1.000000,3.000000,0.036351,0.048384,0.038210,0.012034,0.001860
0.004100,1.000000,3.000000,0.024290,0.032635,0.023398,0.008345,0.000892
0.004200,1.000000,3.000000,0.186710,0.250770,0.206391,0.064060,0.019681
0.004300,1.000000,3.000000,0.000163,0.000049,0.000199,0.000114,0.000036
0.004400,1.000000,3.000000,4.390108,7.718101,4.140717,3.327993,0.249391
0.004500,1.000000,3.000000,0.686698,1.042697,0.710516,0.355999,0.023818
0.004600,1.000000,3.000000,1.592332,0.768870,1.751410,0.823462,0.159078
0.004700,1.000000,3.000000,0.006727,0.009989,0.006952,0.003262,0.000225
0.004800,1.000000,3.000000,0.020294,0.031930,0.021471,0.011636,0.001177
0.004900,1.000000,3.000000,0.007615,0.007319,0.008262,0.000297,0.000647
0.005000,1.000000,3.000000,0.218236,0.262535,0.201021,0.044299,0.017215
0.005100,1.000000,3.000000,0.198206,0.121725,0.218220,0.076481,0.020013
0.005200,1.000000,3.000000,0.255467,0.286318,0.273133,0.030851,0.017666
0.005300,1.000000,3.000000,0.009067,0.008484,0.009738,0.000582,0.000671
0.005400,1.000000,3.000000,0.002862,0.002665,0.002986,0.000197,0.000124
0.005500,1.000000,3.000000,0.018056,0.015180,0.017911,0.002877,0.000145
0.005600,1.000000,3.000000,0.085130,0.199291,0.079728,0.114161,0.005402
0.005700,1.000000,3.000000,0.000815,0.000205,0.000887,0.000610,0.000072
0.005800,1.000000,3.000000,0.000865,0.001182,0.000845,0.000316,0.000021
0.005900,1.000000,3.000000,0.019683,0.009947,0.019724,0.009737,0.000041
0.006000,1.000000,3.000000,0.399792,0.119971,0.475162,0.279821,0.075369
0.006100,1.000000,3.000000,0.016546,0.012334,0.017799,0.004213,0.001253
0.006200,1.000000,3.000000,0.346004,0.236123,0.352433,0.109880,0.006429
0.006300,1.000000,3.000000,0.228484,0.125470,0.232198,0.103014,0.003714
0.006400,1.000000,3.000000,0.000641,0.000283,0.000686,0.000358,0.000045
0.006500,1.000000,3.000000,0.004257,0.004046,0.004599,0.000211,0.000342
0.006600,1.000000,3.000000,0.015044,0.009510,0.016849,0.005534,0.001806
0.006700,1.000000,3.000000,0.086502,0.030843,0.090883,0.055660,0.004380
0.006800,1.000000,3.000000,0.000289,0.000088,0.000314,0.000201,0.000025
0.006900,1.000000,3.000000,0.200566,0.067203,0.209870,0.133363,0.009304
0.007000,1.000000,3.000000,0.086164,0.067070,0.096095,0.019095,0.009931
0.007100,1.000000,3.000000,0.000594,0.000466,0.000552,0.000128,0.000042
0.007200,1.000000,3.000000,0.000287,0.000153,0.000300,0.000134,0.000013
0.007300,1.000000,3.000000,0.000713,0.000394,0.000793,0.000318,0.000081
0.007400,1.000000,3.000000,0.000972,0.000261,0.001005,0.000711,0.000033
0.007500,1.000000,3.000000,0.373101,0.161494,0.369049,0.211607,0.004053
0.007600,1.000000,3.000000,0.601798,0.872196,0.608334,0.270399,0.006537
0.007700,1.000000,3.000000,0.007934,0.002530,0.008372,0.005404,0.000439
0.007800,1.000000,3.000000,0.113272,0.014846,0.141343,0.098427,0.028070
0.007900,1.000000,3.000000,0.207855,0.172463,0.215295,0.035392,0.007441
0.008000,1.000000,3.000000,0.007580,0.008156,0.008075,0.000576,0.000495
0.008100,1.000000,3.000000,0.000482,0.000121,0.000654,0.000361,0.000172
0.008200,1.000000,3.000000,0.050108,0.061711,0.049646,0.011603,0.000462
0.008300,1.000000,3.000000,1.012773,0.261919,0.959355,0.750854,0.053418
0.008400,1.000000,3.000000,0.007822,0.003582,0.007771,0.004240,0.000051
0.008500,1.000000,3.000000,0.029923,0.011816,0.033762,0.018106,0.003840
0.008600,1.000000,3.000000,3.660824,1.602984,3.997283,2.057840,0.336459
0.008700,1.000000,3.000000,0.004136,-0.003372,0.006593,0.007508,0.002458
0.008800,1.000000,3.000000,0.010003,0.005292,0.010361,0.004711,0.000359
0.008900,1.000000,3.000000,0.004382,0.000752,0.005062,0.003631,0.000679
0.009000,1.000000,3.000000,0.012224,0.026787,0.011127,0.014563,0.001097
0.009100,1.000000,3.000000,0.347274,0.134245,0.319023,0.213029,0.028250
0.009200,1.000000,3.000000,0.000567,0.000094,0.000688,0.000473,0.000121
0.009300,1.000000,3.000000,0.002168,0.001089,0.002563,0.001079,0.000395
0.009400,1.000000,3.000000,0.097894,0.023987,0.131709,0.073907,0.033815
0.009500,1.000000,3.000000,0.021351,0.010047,0.022875,0.011304,0.001524
0.009600,1.000000,3.000000,0.019529,0.008160,0.023299,0.011370,0.003770
0.009700,1.000000,3.000000,0.323546,0.515806,0.332199,0.192260,0.008653
0.009800,1.000000,3.000000,0.000172,0.000069,0.000183,0.000103,0.000011
